batch,person,level,Timestep,ipscore,Weight,Amp,Att_feats,norm,choosed
44,2,0,5,7.836446e-06,0.13360634,0.00069185515,0.15584506,0.38126993,No
44,2,0,6,-0.00042207152,0.13368236,-0.03264437,0.1525361,0.40310207,No
44,2,0,7,-6.554324e-05,0.13520794,-0.020774791,0.16597526,0.41194504,No
44,2,0,8,4.6245797e-05,0.13596949,-0.027957851,0.10695746,0.3971336,Yes
44,2,0,9,-0.00012050793,0.13642181,-0.0074510965,0.25175673,0.3913792,Yes
44,2,0,10,-3.5267232e-05,0.13679263,-0.009868922,0.16494493,0.41187936,Yes
44,2,0,11,0.007664429,0.1377842,0.23100354,0.25683275,0.41090238,Yes
44,2,0,12,0.00090226013,0.137835,0.051486537,0.22128728,0.41841173,Yes
44,2,0,13,1.04738665e-05,0.1379996,-0.0032848062,0.106454924,0.451754,Yes
44,2,0,14,-0.00026182778,0.13830152,-0.02367497,0.2051999,0.54010206,Yes
44,2,0,15,0.00032654483,0.13892192,0.021289773,0.20681521,0.58414817,Yes
44,2,0,16,-0.00029497084,0.13953,-0.02129977,0.16647583,0.6958636,No
44,2,0,17,0.007680373,0.13859165,0.19956507,0.3379945,0.7440964,Yes
44,2,0,18,-1.8767863e-05,0.1394006,-0.019015506,0.2024633,0.8769363,No
44,2,0,19,8.791889e-06,0.14099732,-0.02302675,0.115972795,1.0750463,No
44,2,0,20,-0.0014839215,0.1404731,-0.06610686,0.2266484,1.198703,No
44,2,0,21,0.0002946534,0.13982546,0.027516076,0.2107733,1.3075354,No
44,2,0,22,-0.0016684199,0.14048097,-0.06996237,0.179117,1.5397325,No
44,2,0,23,5.7839507e-06,0.1389548,0.007217373,0.14876898,1.6611596,No
44,2,0,24,-0.0004445908,0.1405311,-0.031810153,0.16537443,1.9266162,No
44,2,1,0,-6.362826e-05,0.13056198,-0.0067878673,0.16955459,0.050555725,Yes
44,2,1,1,5.172831e-05,0.13122514,0.032403495,0.17627569,0.117787406,Yes
44,2,1,2,-5.9211987e-05,0.13165653,-0.0034464793,0.18772575,0.18172444,Yes
44,2,1,3,0.000113389004,0.13249773,0.006755609,0.18062203,0.22458982,Yes
44,2,1,4,-3.3920616e-05,0.13402772,-0.0019705743,0.1611673,0.30713263,No
44,2,1,5,1.243155e-05,0.13462389,0.00069185515,0.15576796,0.4808611,No
44,2,1,6,-0.00058938126,0.13486767,-0.03264437,0.15290181,0.53173804,No
44,2,1,7,-0.00039035646,0.13587584,-0.020774791,0.1659877,0.60794896,No
44,2,1,8,-0.00054453075,0.13682404,-0.027957851,0.10726456,0.651373,No
44,2,1,9,-0.00014531269,0.13783945,-0.0074510965,0.25190985,0.7168548,No
44,2,1,10,-0.00019831551,0.1389823,-0.009868922,0.16488604,0.80902374,No
44,2,1,11,0.004712744,0.13899963,0.23100354,0.257076,0.70009226,No
44,2,1,12,0.0010516333,0.14002374,0.051486537,0.22150786,0.76540077,No
44,2,1,13,-6.723065e-05,0.14094275,-0.0032848062,0.10680424,0.8303743,No
44,2,1,14,-0.0004923157,0.14112712,-0.02367497,0.20538229,0.7559715,No
44,2,1,15,0.0004458284,0.14137813,0.021289773,0.20684959,0.7452263,No
44,2,1,16,-0.00045626186,0.14205423,-0.02129977,0.1666782,0.6848834,Yes
44,2,1,17,0.004164656,0.1421405,0.19956507,0.33830222,0.7124827,No
44,2,1,18,-0.00040581098,0.14244705,-0.019015506,0.20243266,0.65860164,Yes
44,2,1,19,-0.00050489354,0.14329165,-0.02302675,0.11638177,0.593396,Yes
44,2,1,20,-0.0014147904,0.1433243,-0.06610686,0.22676867,0.6288999,Yes
44,2,1,21,0.00058570574,0.14289378,0.027516076,0.21066691,0.6292916,Yes
44,2,1,22,-0.0015152099,0.14387676,-0.06996237,0.17896742,0.6373204,Yes
44,2,1,23,0.0001513036,0.14339185,0.007217373,0.14872,0.67544895,Yes
44,2,1,24,-0.00069783913,0.14366384,-0.031810153,0.16577691,0.7125971,Yes
44,2,2,0,-0.00015709402,0.13469318,-0.0067878673,0.17063949,0.42359903,No
44,2,2,1,0.00078562705,0.12942056,0.032403495,0.17864257,1.1805147,No
44,2,2,2,-8.683116e-05,0.12959263,-0.0034464793,0.18902957,0.19129898,No
44,2,2,3,0.00017898116,0.13190499,0.006755609,0.18076609,0.22889514,No
44,2,2,4,-5.381249e-05,0.13341379,-0.0019705743,0.16067204,0.28080943,Yes
44,2,2,5,1.9209781e-05,0.1339462,0.00069185515,0.15676342,0.30892652,Yes
44,2,2,6,-0.0008994787,0.13409778,-0.03264437,0.15315962,0.34348494,Yes
44,2,2,7,-0.0005903851,0.13440329,-0.020774791,0.16604923,0.4070917,Yes
44,2,2,8,-0.00080740725,0.13613325,-0.027957851,0.10760322,0.45890382,No
44,2,2,9,-0.00021718687,0.1361115,-0.0074510965,0.2527622,0.46504936,No
44,2,2,10,-0.00029622958,0.13654411,-0.009868922,0.16562922,0.5506302,No
44,2,2,11,0.006855088,0.13716133,0.23100354,0.25779647,0.7197945,No
44,2,2,12,0.0015443097,0.13785079,0.051486537,0.2221486,0.7939496,No
44,2,2,13,-9.916301e-05,0.13816315,-0.0032848062,0.10739732,0.89636904,No
44,2,2,14,-0.00071469415,0.13909008,-0.02367497,0.20571758,1.0663099,No
44,2,2,15,0.0006448108,0.1399597,0.021289773,0.20793496,1.2420877,No
44,2,2,16,-0.0006552117,0.13982224,-0.02129977,0.16828386,1.3951151,No
44,2,2,17,0.00592469,0.13959274,0.19956507,0.3393202,1.522853,No
44,2,2,18,-0.0005684101,0.14047226,-0.019015506,0.20263228,1.7410294,No
44,2,2,19,-0.00069413683,0.14076754,-0.02302675,0.11727721,1.9111605,No
44,2,2,20,-0.0019321362,0.1410379,-0.06610686,0.22616366,2.153401,No
44,2,2,21,0.0008038041,0.13942166,0.027516076,0.21161494,2.3011882,No
44,2,2,22,-0.002067336,0.14090206,-0.06996237,0.17984925,2.5782106,No
44,2,2,23,0.00020521642,0.14038369,0.007217373,0.15034492,2.7918131,No
44,2,2,24,-0.0009272822,0.14224577,-0.031810153,0.16744144,3.2126386,No
44,3,0,0,0.00040454543,0.23709342,-0.0067878673,-0.14244996,0.28419846,No
44,3,0,1,-0.0020665068,0.24069613,0.032403495,-0.13844302,0.7710891,No
44,3,0,2,0.00013261069,0.24119014,-0.0034464793,-0.1293005,0.20935965,No
44,3,0,3,-0.00042459436,0.24033867,0.006755609,-0.1374891,0.14802684,Yes
44,3,0,4,0.00012116661,0.23976433,-0.0019705743,-0.15955774,0.20982957,No
44,3,0,5,-3.599592e-05,0.2413131,0.00069185515,-0.16375977,0.21584925,Yes
44,3,0,6,0.0016104301,0.24119116,-0.03264437,-0.1681263,0.25167078,Yes
44,3,0,7,0.0013924369,0.241988,-0.020774791,-0.153739,0.27967012,Yes
44,3,0,8,0.0021293734,0.24144076,-0.027957851,-0.2141939,0.31046325,Yes
44,3,0,9,0.00032268986,0.24239804,-0.0074510965,-0.0685474,0.36915872,Yes
44,3,0,10,0.0006524503,0.24189104,-0.009868922,-0.15412511,0.44057447,No
44,3,0,11,-0.0026954652,0.24255258,0.23100354,-0.06135674,0.5123176,Yes
44,3,0,12,-0.0020698893,0.24208756,0.051486537,-0.09625094,0.6421427,Yes
44,3,0,13,0.00025540957,0.24227509,-0.0032848062,-0.20933783,0.74367166,Yes
44,3,0,14,0.0012158605,0.24303994,-0.02367497,-0.1093032,0.86075103,No
44,3,0,15,-0.00092683436,0.24270913,0.021289773,-0.107764944,0.9588639,No
44,3,0,16,0.0009808484,0.2434597,-0.02129977,-0.14716591,1.0349045,No
44,3,0,17,-0.00010116233,0.24304555,0.19956507,0.026122708,1.0983421,No
44,3,0,18,0.0013146505,0.24351645,-0.019015506,-0.10907551,1.1723659,No
44,3,0,19,0.0016519914,0.24398802,-0.02302675,-0.19599928,1.2279463,No
44,3,0,20,0.0019341949,0.24393629,-0.06610686,-0.08244173,1.2514057,No
44,3,0,21,-0.0013895936,0.2431351,0.027516076,-0.09715132,1.279285,No
44,3,0,22,0.00184619,0.2442018,-0.06996237,-0.12863344,1.3068569,No
44,3,0,23,-0.00048869173,0.24457459,0.007217373,-0.15501794,1.289647,No
44,3,0,24,0.0014115701,0.24465655,-0.031810153,-0.14194089,1.2703463,No
44,3,1,0,0.00035471155,0.23889308,-0.0067878673,-0.14225623,0.026103798,Yes
44,3,1,1,-0.0022097507,0.23931569,0.032403495,-0.13843946,0.058827117,Yes
44,3,1,2,0.00014085959,0.23999223,-0.0034464793,-0.12908292,0.0902884,Yes
44,3,1,3,-0.00028356994,0.24144815,0.006755609,-0.13747486,0.15898436,No
44,3,1,4,8.180964e-05,0.24039276,-0.0019705743,-0.15939502,0.17886555,Yes
44,3,1,5,-2.8066299e-05,0.23825985,0.00069185515,-0.1638368,0.25082976,No
44,3,1,6,0.0013239112,0.23796119,-0.03264437,-0.16776058,0.32906774,No
44,3,1,7,0.0008253853,0.23816037,-0.020774791,-0.15372658,0.3030469,No
44,3,1,8,0.0010929941,0.23679179,-0.027957851,-0.21388674,0.33158165,No
44,3,1,9,0.00029233054,0.23649661,-0.0074510965,-0.0683943,0.41078576,No
44,3,1,10,0.00037316748,0.2356062,-0.009868922,-0.15418398,0.4428117,Yes
44,3,1,11,-0.0087094,0.23546839,0.23100354,-0.06111342,0.52280277,No
44,3,1,12,-0.0019330502,0.2341991,0.051486537,-0.09603036,0.6482449,No
44,3,1,13,0.00012273306,0.23281516,-0.0032848062,-0.20898849,0.7635809,No
44,3,1,14,0.00087002653,0.23233372,-0.02367497,-0.10912084,0.85866636,Yes
44,3,1,15,-0.0007843831,0.23138984,0.021289773,-0.10773059,0.9547769,Yes
44,3,1,16,0.00076891325,0.23095627,-0.02129977,-0.14696357,1.0204301,Yes
44,3,1,17,-0.007360839,0.2294596,0.19956507,0.026430449,1.1065284,Yes
44,3,1,18,0.0006890094,0.22913808,-0.019015506,-0.10910613,1.1469821,Yes
44,3,1,19,0.000838421,0.22838445,-0.02302675,-0.1955903,1.190797,Yes
44,3,1,20,0.0024172682,0.22751042,-0.06610686,-0.082321405,1.215358,Yes
44,3,1,21,-0.0009982561,0.22698642,0.027516076,-0.097257726,1.2149233,Yes
44,3,1,22,0.0025090799,0.22644326,-0.06996237,-0.12878303,1.2163092,Yes
44,3,1,23,-0.0002611286,0.22540808,0.007217373,-0.15506694,1.1987064,Yes
44,3,1,24,0.001130635,0.22545268,-0.031810153,-0.14153841,1.1663324,Yes
44,3,2,0,0.00021032004,0.2391556,-0.0067878673,-0.14117134,0.52060604,No
44,3,2,1,-0.0009918725,0.23346399,0.032403495,-0.1360726,0.62829,No
44,3,2,2,0.00010391923,0.24166697,-0.0034464793,-0.1277791,0.20931599,No
44,3,2,3,-0.00019967696,0.24077804,0.006755609,-0.13733084,0.15906815,No
44,3,2,4,5.8435075e-05,0.24044628,-0.0019705743,-0.15989028,0.20094918,No
44,3,2,5,-2.027105e-05,0.2412145,0.00069185515,-0.16284138,0.26736656,No
44,3,2,6,0.00097538205,0.24170609,-0.03264437,-0.16750276,0.33994934,No
44,3,2,7,0.0006001617,0.24202292,-0.020774791,-0.15366504,0.3956867,No
44,3,2,8,0.00080739736,0.24192035,-0.027957851,-0.21354811,0.48578656,No
44,3,2,9,0.00021309861,0.24149889,-0.0074510965,-0.06754193,0.5383427,No
44,3,2,10,0.0002757851,0.24174915,-0.009868922,-0.1534408,0.6536698,No
44,3,2,11,-0.006522304,0.24106967,0.23100354,-0.06039293,0.849106,No
44,3,2,12,-0.0014494497,0.24153794,0.051486537,-0.09538964,0.91213596,No
44,3,2,13,9.155604e-05,0.24088654,-0.0032848062,-0.20839539,1.0454317,No
44,3,2,14,0.0006554227,0.24041376,-0.02367497,-0.108785525,1.20929,No
44,3,2,15,-0.000590543,0.23989022,0.021289773,-0.106645204,1.3116052,No
44,3,2,16,0.0005798359,0.2401794,-0.02129977,-0.14535792,1.4353386,No
44,3,2,17,-0.0055721337,0.23892619,0.19956507,0.027448444,1.5398337,No
44,3,2,18,0.000527392,0.23871554,-0.019015506,-0.10890649,1.6134095,No
44,3,2,19,0.00064203405,0.23798531,-0.02302675,-0.19469486,1.6642624,No
44,3,2,20,0.0018504249,0.23726909,-0.06610686,-0.08292637,1.7777636,No
44,3,2,21,-0.0007621846,0.23620278,0.027516076,-0.096309684,1.8744907,No
44,3,2,22,0.0019389153,0.23568955,-0.06996237,-0.12790126,1.9792528,No
44,3,2,23,-0.00020268893,0.23442574,0.007217373,-0.15344201,2.0919678,No
44,3,2,24,0.0008864114,0.23411308,-0.031810153,-0.1398739,2.1165185,No
44,4,0,0,-0.0003155373,0.21661058,-0.0067878673,0.34010997,0.29125145,No
44,4,0,1,0.0013674239,0.21662344,0.032403495,0.34209457,0.7597531,No
44,4,0,2,-0.00022394762,0.21314193,-0.0034464793,0.34836712,0.18114802,Yes
44,4,0,3,0.0002857587,0.21436104,0.006755609,0.33946598,0.29641184,No
44,4,0,4,-8.4781255e-05,0.21389492,-0.0019705743,0.31485367,0.35154724,No
44,4,0,5,3.5442106e-05,0.2133413,0.00069185515,0.30808616,0.40062353,No
44,4,0,6,-0.001738591,0.21307005,-0.03264437,0.3015309,0.4436588,No
44,4,0,7,-0.0007568295,0.21202798,-0.020774791,0.3136645,0.44945502,Yes
44,4,0,8,-0.000785287,0.21181868,-0.027957851,0.2537083,0.5032155,Yes
44,4,0,9,-0.00043352786,0.21099561,-0.0074510965,0.3980483,0.50971353,Yes
44,4,0,10,-0.00036080042,0.21105303,-0.009868922,0.3098792,0.5142975,Yes
44,4,0,11,0.019923365,0.2098406,0.23100354,0.39962736,0.4987392,Yes
44,4,0,12,0.0030866514,0.21027443,0.051486537,0.36510628,0.5148342,Yes
44,4,0,13,-8.263919e-05,0.2103407,-0.0032848062,0.25163063,0.5245104,Yes
44,4,0,14,-0.0011550802,0.20920998,-0.02367497,0.34800768,0.5266186,No
44,4,0,15,0.0011985151,0.20929354,0.021289773,0.3508573,0.57010037,No
44,4,0,16,-0.0011421705,0.20884496,-0.02129977,0.30980965,0.622488,No
44,4,0,17,0.019159,0.2097626,0.19956507,0.48444512,0.6878119,No
44,4,0,18,-0.00061766,0.20879358,-0.019015506,0.34883794,0.7817851,No
44,4,0,19,-0.0006927832,0.20801768,-0.02302675,0.2619779,0.8831031,No
44,4,0,20,-0.004574756,0.20841125,-0.06610686,0.37481064,0.94014883,No
44,4,0,21,0.0013607054,0.20922194,0.027516076,0.35954997,0.9632289,No
44,4,0,22,-0.0050040768,0.20853966,-0.06996237,0.32704997,1.0201111,No
44,4,0,23,0.00023891276,0.20889659,0.007217373,0.29958493,1.0614941,No
44,4,0,24,-0.0017363096,0.20764424,-0.031810153,0.31224,1.0343783,No
44,4,1,0,-0.00036435717,0.21540265,-0.0067878673,0.34030372,0.038275294,Yes
44,4,1,1,0.001244879,0.21489313,0.032403495,0.3420981,0.10039914,Yes
44,4,1,2,-0.00021390924,0.21457547,-0.0034464793,0.34858468,0.18281895,No
44,4,1,3,0.00041694244,0.21453634,0.006755609,0.33948016,0.2719858,Yes
44,4,1,4,-0.00012134616,0.21314444,-0.0019705743,0.31501645,0.32586297,Yes
44,4,1,5,4.2738637e-05,0.21272051,0.00069185515,0.30800906,0.43231994,No
44,4,1,6,-0.0020023154,0.21295485,-0.03264437,0.3018966,0.5150133,No
44,4,1,7,-0.0012788306,0.21199653,-0.020774791,0.31367695,0.5148445,No
44,4,1,8,-0.0017388987,0.211468,-0.027957851,0.2540154,0.57088804,No
44,4,1,9,-0.00045894395,0.21062678,-0.0074510965,0.39820144,0.5909975,No
44,4,1,10,-0.0006162921,0.21019258,-0.009868922,0.30982032,0.6184355,No
44,4,1,11,0.01424303,0.20980608,0.23100354,0.39987066,0.57031924,No
44,4,1,12,0.003188856,0.20948072,0.051486537,0.3653269,0.5810824,No
44,4,1,13,-0.00020349692,0.20866886,-0.0032848062,0.25197995,0.5353818,No
44,4,1,14,-0.0014558405,0.20826615,-0.02367497,0.34819007,0.47250313,Yes
44,4,1,15,0.0013146423,0.20819016,0.021289773,0.35089168,0.45945084,Yes
44,4,1,16,-0.0013202025,0.20735656,-0.02129977,0.310012,0.41089785,Yes
44,4,1,17,0.012345098,0.20732766,0.19956507,0.4847528,0.3844977,Yes
44,4,1,18,-0.00117921,0.20715798,-0.019015506,0.34880728,0.3735828,Yes
44,4,1,19,-0.0014297992,0.20667666,-0.02302675,0.2623869,0.3678235,Yes
44,4,1,20,-0.0040628626,0.20650427,-0.06610686,0.37493092,0.338769,Yes
44,4,1,21,0.0017006772,0.20697059,0.027516076,0.35944358,0.3616346,Yes
44,4,1,22,-0.004316863,0.20631905,-0.06996237,0.32690036,0.3368108,Yes
44,4,1,23,0.0004411544,0.20579945,0.007217373,0.2995359,0.3286144,Yes
44,4,1,24,-0.001958381,0.20553938,-0.031810153,0.3126425,0.31410816,Yes
44,4,2,0,-0.00042990365,0.21390067,-0.0067878673,0.34138864,0.27122572,No
44,4,2,1,0.0020554445,0.21930356,0.032403495,0.34446496,0.5642302,No
44,4,2,2,-0.00021848,0.21840651,-0.0034464793,0.34988853,0.24726588,No
44,4,2,3,0.00043038238,0.21403503,0.006755609,0.33962426,0.30156168,No
44,4,2,4,-0.0001249483,0.21211012,-0.0019705743,0.3145212,0.34500474,No
44,4,2,5,4.4504162e-05,0.21193376,0.00069185515,0.30900452,0.3845079,Yes
44,4,2,6,-0.0020842273,0.21169057,-0.03264437,0.3021544,0.4198107,Yes
44,4,2,7,-0.0013322085,0.21106066,-0.020774791,0.31373847,0.46842456,No
44,4,2,8,-0.0017938012,0.2090945,-0.027957851,0.25435406,0.50054634,No
44,4,2,9,-0.00047811915,0.21037471,-0.0074510965,0.39905378,0.5249969,No
44,4,2,10,-0.0006406094,0.20948419,-0.009868922,0.3105635,0.5252319,No
44,4,2,11,0.014729541,0.20831746,0.23100354,0.4005911,0.5532732,No
44,4,2,12,0.0033093987,0.20798165,0.051486537,0.3659676,0.59522414,No
44,4,2,13,-0.00021190196,0.20764075,-0.0032848062,0.252573,0.6397801,No
44,4,2,14,-0.0015162599,0.20574725,-0.02367497,0.34852535,0.67749524,No
44,4,2,15,0.001375609,0.20512249,0.021289773,0.35197705,0.78061026,No
44,4,2,16,-0.0013793103,0.20452195,-0.02129977,0.31161767,0.8484022,No
44,4,2,17,0.012819436,0.20458597,0.19956507,0.48577082,0.9999695,No
44,4,2,18,-0.0012269752,0.20318227,-0.019015506,0.34900692,1.0931906,No
44,4,2,19,-0.0014863358,0.20267828,-0.02302675,0.26328233,1.228773,No
44,4,2,20,-0.004226261,0.20195733,-0.06610686,0.37432596,1.3343807,No
44,4,2,21,0.0017757956,0.20280881,0.027516076,0.3603916,1.4142509,No
44,4,2,22,-0.0045134374,0.19972005,-0.06996237,0.32778218,1.5032326,No
44,4,2,23,0.00046100758,0.19873813,0.007217373,0.3011608,1.6672684,No
44,4,2,24,-0.0020420677,0.19616644,-0.031810153,0.31430706,1.6740974,No
45,0,0,0,-0.00029609638,0.2394178,-0.0067878673,0.30378205,0.2826678,No
45,0,0,1,0.0012564765,0.23982587,0.032403495,0.3055681,0.75859267,No
45,0,0,2,-0.0002215977,0.23544495,-0.0034464793,0.31158867,0.18800695,No
45,0,0,3,0.0002617188,0.23665923,0.006755609,0.3023893,0.12474759,Yes
45,0,0,4,-7.819798e-05,0.23663324,-0.0019705743,0.2783196,0.16973029,Yes
45,0,0,5,3.3783264e-05,0.23577684,0.00069185515,0.271205,0.21522409,Yes
45,0,0,6,-0.0016714169,0.23520724,-0.03264437,0.26504377,0.26880834,Yes
45,0,0,7,-0.00066764007,0.23398073,-0.020774791,0.2764748,0.34149617,Yes
45,0,0,8,-0.000633477,0.23349157,-0.027957851,0.21609722,0.4042519,No
45,0,0,9,-0.00042127678,0.23217043,-0.0074510965,0.36074948,0.46102956,No
45,0,0,10,-0.0003177591,0.23239514,-0.009868922,0.2723701,0.5030404,No
45,0,0,11,0.020307135,0.23003392,0.23100354,0.3616652,0.54246116,Yes
45,0,0,12,0.0030090287,0.23090523,0.051486537,0.3274496,0.58727515,Yes
45,0,0,13,-6.356779e-05,0.23075081,-0.0032848062,0.21402168,0.6323165,Yes
45,0,0,14,-0.0010863502,0.22787696,-0.02367497,0.31028494,0.6591126,Yes
45,0,0,15,0.0011546087,0.22832914,0.021289773,0.3127444,0.6977579,Yes
45,0,0,16,-0.0010918013,0.22724251,-0.02129977,0.2718568,0.7309847,Yes
45,0,0,17,0.019697895,0.22799216,0.19956507,0.44580165,0.7511442,Yes
45,0,0,18,-0.00052066316,0.22619884,-0.019015506,0.3103816,0.7799972,No
45,0,0,19,-0.00057105103,0.22447534,-0.02302675,0.22396067,0.82740116,No
45,0,0,20,-0.004549973,0.22494334,-0.06610686,0.337103,0.8532637,No
45,0,0,21,0.0012778201,0.22498673,0.027516076,0.32105115,0.8381295,No
45,0,0,22,-0.0049818284,0.22440763,-0.06996237,0.28842315,0.89117783,No
45,0,0,23,0.0002038616,0.22381204,0.007217373,0.2618384,0.87457,No
45,0,0,24,-0.0016645303,0.22291332,-0.031810153,0.2742398,0.88856536,No
45,0,1,0,-0.0003485716,0.23806426,-0.0067878673,0.30394602,0.023264278,Yes
45,0,1,1,0.0011218009,0.23762842,0.032403495,0.3055901,0.05205753,Yes
45,0,1,2,-0.0002107302,0.23708956,-0.0034464793,0.3118039,0.08643136,Yes
45,0,1,3,0.0004090037,0.2369104,0.006755609,0.3024017,0.14041458,No
45,0,1,4,-0.000119596705,0.23593599,-0.0019705743,0.27845657,0.1739832,No
45,0,1,5,4.2032145e-05,0.23612042,0.00069185515,0.271163,0.22197121,No
45,0,1,6,-0.001971652,0.236726,-0.03264437,0.26540864,0.30196992,No
45,0,1,7,-0.0012601358,0.23702675,-0.020774791,0.27651954,0.3792023,No
45,0,1,8,-0.0017116206,0.23678273,-0.027957851,0.21639688,0.4610602,No
45,0,1,9,-0.00045296535,0.23586884,-0.0074510965,0.36091694,0.5339224,No
45,0,1,10,-0.00060925615,0.23581971,-0.009868922,0.27232745,0.57454544,No
45,0,1,11,0.014042167,0.23554593,0.23100354,0.36190832,0.6068993,No
45,0,1,12,0.0031553374,0.23571216,0.051486537,0.32766488,0.6580191,No
45,0,1,13,-0.00020198939,0.23601395,-0.0032848062,0.21433368,0.70285064,No
45,0,1,14,-0.0014469882,0.2352196,-0.02367497,0.31047606,0.7191564,No
45,0,1,15,0.0013054156,0.23569718,0.021289773,0.31280506,0.7587966,No
45,0,1,16,-0.0013154928,0.23492445,-0.02129977,0.27205998,0.7581745,No
45,0,1,17,0.012243682,0.23631196,0.19956507,0.4461257,0.7813674,No
45,0,1,18,-0.0011726603,0.23616475,-0.019015506,0.3103445,0.79730344,Yes
45,0,1,19,-0.0014256617,0.23601657,-0.02302675,0.22436702,0.7845995,Yes
45,0,1,20,-0.00406628,0.23700106,-0.06610686,0.3372426,0.77932537,Yes
45,0,1,21,0.0016921735,0.23718192,0.027516076,0.32095358,0.7782304,Yes
45,0,1,22,-0.0043250453,0.23699749,-0.06996237,0.28827262,0.722709,Yes
45,0,1,23,0.00044078712,0.23743185,0.007217373,0.26178077,0.7017265,Yes
45,0,1,24,-0.0019637786,0.23757125,-0.031810153,0.2746435,0.63531005,Yes
45,0,2,0,-0.00037809066,0.23822011,-0.0067878673,0.3059848,0.34229562,No
45,0,2,1,0.0018067069,0.23747931,0.032403495,0.3101734,0.58123225,No
45,0,2,2,-0.00019192502,0.23888773,-0.0034464793,0.3142429,0.09154205,No
45,0,2,3,0.00037653506,0.23634839,0.006755609,0.30281696,0.21726085,No
45,0,2,4,-0.00010903454,0.23648758,-0.0019705743,0.27847853,0.17048958,No
45,0,2,5,3.8902657e-05,0.23607534,0.00069185515,0.27284315,0.25051817,No
45,0,2,6,-0.0018308295,0.23485045,-0.03264437,0.26637584,0.2767651,No
45,0,2,7,-0.0011715774,0.23464258,-0.020774791,0.2773545,0.3497311,No
45,0,2,8,-0.0015749567,0.23375827,-0.027957851,0.21745144,0.3997531,Yes
45,0,2,9,-0.0004179558,0.23389423,-0.0074510965,0.36209688,0.4220761,Yes
45,0,2,10,-0.0005590234,0.23283319,-0.009868922,0.27312946,0.4836711,Yes
45,0,2,11,0.012849648,0.23151457,0.23100354,0.3628084,0.5835064,No
45,0,2,12,0.0028807297,0.2317179,0.051486537,0.32851967,0.63721365,No
45,0,2,13,-0.00018473934,0.23135333,-0.0032848062,0.21593423,0.7205941,No
45,0,2,14,-0.0013183116,0.22940926,-0.02367497,0.3111466,0.8024957,No
45,0,2,15,0.0011953383,0.2286844,0.021289773,0.31427875,0.89704186,No
45,0,2,16,-0.0011977268,0.22753066,-0.02129977,0.27396262,0.9741849,No
45,0,2,17,0.011102205,0.22773768,0.19956507,0.44741058,1.0601627,No
45,0,2,18,-0.0010635863,0.22621702,-0.019015506,0.311293,1.1409855,No
45,0,2,19,-0.0012861989,0.2253565,-0.02302675,0.22632782,1.2300814,No
45,0,2,20,-0.0036732585,0.22507697,-0.06610686,0.3378679,1.3421322,No
45,0,2,21,0.0015377997,0.22438942,0.027516076,0.3237187,1.3733193,No
45,0,2,22,-0.003905068,0.22244568,-0.06996237,0.29011506,1.5393906,No
45,0,2,23,0.0003987494,0.22171347,0.007217373,0.26532844,1.6308705,No
45,0,2,24,-0.001765551,0.21980892,-0.031810153,0.27720523,1.7836645,No
45,1,0,0,8.673726e-05,0.084768645,-0.0067878673,0.017942652,0.5251599,No
45,1,0,1,-0.0004672683,0.07965544,0.032403495,0.027199777,0.82540286,No
45,1,0,2,-1.0884368e-06,0.07785432,-0.0034464793,0.0421509,0.29337165,No
45,1,0,3,-8.673965e-05,0.080034494,0.006755609,0.036705006,0.419937,No
45,1,0,4,2.241099e-05,0.07968803,-0.0019705743,0.02028494,0.5354451,No
45,1,0,5,-4.0174314e-06,0.0789987,0.00069185515,0.018626627,0.603361,No
45,1,0,6,0.00012234574,0.07902404,-0.03264437,0.018767167,0.70025206,No
45,1,0,7,0.00027085323,0.0795742,-0.020774791,0.037151903,0.7548443,No
45,1,0,8,0.0004967042,0.08005474,-0.027957851,-0.02063746,0.8534651,No
45,1,0,9,-3.7262423e-06,0.080837905,-0.0074510965,0.12558536,0.9351363,No
45,1,0,10,0.00011503858,0.08113802,-0.009868922,0.043741584,0.95156354,Yes
45,1,0,11,0.004351021,0.08343445,0.23100354,0.13923919,0.9392087,Yes
45,1,0,12,0.00015811378,0.08369872,0.051486537,0.10462135,1.0074637,No
45,1,0,13,5.7930985e-05,0.08410276,-0.0032848062,-0.0076973336,1.031737,No
45,1,0,14,6.306786e-05,0.08723234,-0.02367497,0.09508355,0.9397272,Yes
45,1,0,15,3.5438687e-05,0.08717607,0.021289773,0.09656833,0.9454613,Yes
45,1,0,16,-9.22295e-06,0.08938521,-0.02129977,0.05849256,0.90855795,Yes
45,1,0,17,0.005058451,0.08746785,0.19956507,0.22936164,1.0176828,Yes
45,1,0,18,0.00023697535,0.08953575,-0.019015506,0.09573757,1.0046772,No
45,1,0,19,0.00031641417,0.09221465,-0.02302675,0.010091973,0.9717466,Yes
45,1,0,20,-0.00063221226,0.09236976,-0.06610686,0.12184509,1.0343255,No
45,1,0,21,-4.9799433e-05,0.092738695,0.027516076,0.11028438,1.0770962,No
45,1,0,22,-0.0007908198,0.09337171,-0.06996237,0.0769001,1.1471691,No
45,1,0,23,-8.395188e-05,0.09415223,0.007217373,0.050121017,1.2331343,Yes
45,1,0,24,-4.3287047e-05,0.0950761,-0.031810153,0.06371585,1.3874675,Yes
45,1,1,0,6.916782e-05,0.08347415,-0.0067878673,0.01810662,0.08205363,Yes
45,1,1,1,-0.00056305825,0.082159534,0.032403495,0.027221777,0.18429074,Yes
